event_id,event_time,partition,source_system,source_vm,client_ip,database_name,login_name,lifecycle_phase,event_type,command_type,object_name,sql_text,query_length,rows_returned,failed_login_count,privilege_changed,maintenance_window,risk_label,severity,is_attack,attack_scenario,risk_score,baseline_score,baseline_decision,normalized_label,dataset_version
EVT-006565,2026-06-02T05:56:51+00:00,train,pgsql,aidac-pgsql,192.168.136.171,core_banking,etl_user,normal_operation,write,INSERT,transactions,"INSERT INTO audit_log(user_id, action, created_at) VALUES (211647, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,17,0,0,0,normal,LOW,0,none,0.04,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006566,2026-06-02T05:57:02+00:00,train,mssql,aidac-mssql,192.168.136.217,auditdb,svc_batch,normal_operation,maintenance,BACKUP,users,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,10,0,0,0,normal,LOW,0,none,0.0621,0.0228,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006567,2026-06-02T05:57:19+00:00,train,mssql,aidac-mssql,192.168.136.194,hr,app_user,normal_operation,read,SELECT,orders,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,115,0,0,0,normal,LOW,0,none,0.0568,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006568,2026-06-02T05:57:44+00:00,train,pgsql,aidac-pgsql,192.168.136.120,core_banking,svc_batch,maintenance_window,maintenance,BACKUP,transactions,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,7,0,0,1,normal,LOW,0,none,0.112,0.048,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006569,2026-06-02T05:58:06+00:00,train,mssql,aidac-mssql,192.168.136.105,auditdb,report_user,normal_operation,read,SELECT,users,"SELECT customer_id, status FROM customers WHERE customer_id = 237871;",69,113,0,0,0,normal,INFO,0,none,0.2008,0.142,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006570,2026-06-02T05:58:15+00:00,train,mssql,aidac-mssql,192.168.136.155,crm,svc_backup,normal_operation,maintenance,BACKUP,customers,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,0,0,0,0,normal,LOW,0,none,0.049,0.0034,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006571,2026-06-02T05:58:35+00:00,train,mssql,aidac-mssql,192.168.136.238,crm,svc_backup,normal_operation,reporting,SELECT,payments,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,413,0,0,0,normal,INFO,0,none,0.0306,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006572,2026-06-02T05:58:50+00:00,train,pgsql,aidac-pgsql,192.168.136.163,billing,svc_batch,normal_operation,write,INSERT,payments,"INSERT INTO audit_log(user_id, action, created_at) VALUES (921954, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,6,0,0,0,normal,INFO,0,none,0.1037,0.077,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006573,2026-06-02T05:59:18+00:00,train,mssql,aidac-mssql,192.168.136.235,inventory,backup_user,normal_operation,read,SELECT,transactions,"SELECT customer_id, status FROM customers WHERE customer_id = 117664;",69,344,0,0,0,normal,LOW,0,none,0.3105,0.3008,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006574,2026-06-02T05:59:34+00:00,train,mssql,aidac-mssql,192.168.136.203,crm,readonly_user,deployment_window,write,INSERT,audit_log,"INSERT INTO audit_log(user_id, action, created_at) VALUES (455175, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,17,0,0,1,normal,LOW,0,none,0.1903,0.1799,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006575,2026-06-02T06:00:01+00:00,train,mssql,aidac-mssql,192.168.136.133,auditdb,readonly_user,normal_operation,write,UPDATE,orders,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 624109;,76,15,0,0,0,normal,LOW,0,none,0.2435,0.1982,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006576,2026-06-02T06:00:08+00:00,train,pgsql,aidac-pgsql,192.168.136.54,billing,app_user,normal_operation,read,SELECT,orders,"SELECT customer_id, status FROM customers WHERE customer_id = 966093;",69,471,0,0,0,normal,LOW,0,none,0.2097,0.1693,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006577,2026-06-02T06:00:35+00:00,train,pgsql,aidac-pgsql,192.168.136.27,auditdb,backup_user,incident_response,reporting,SELECT,transactions,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,68,0,0,0,normal,LOW,0,none,0.2344,0.206,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006578,2026-06-02T06:00:38+00:00,train,pgsql,aidac-pgsql,192.168.136.65,crm,backup_user,normal_operation,write,INSERT,users,"INSERT INTO audit_log(user_id, action, created_at) VALUES (332583, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,12,0,0,0,normal,INFO,0,none,0.1263,0.1001,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006579,2026-06-02T06:01:01+00:00,train,pgsql,aidac-pgsql,192.168.136.131,crm,svc_backup,normal_operation,read,SELECT,payments,"SELECT customer_id, status FROM customers WHERE customer_id = 17319;",68,456,0,0,0,normal,INFO,0,none,0.0987,0.0409,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006580,2026-06-02T06:01:14+00:00,train,pgsql,aidac-pgsql,192.168.136.31,core_banking,app_user,maintenance_window,read,SELECT,users,"SELECT customer_id, status FROM customers WHERE customer_id = 753430;",69,318,0,0,1,normal,LOW,0,none,0.1227,0.1108,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006581,2026-06-02T06:01:25+00:00,train,mssql,aidac-mssql,192.168.136.53,inventory,etl_user,normal_operation,maintenance,ALTER,customers,ALTER INDEX idx_orders_customer REBUILD;,40,14,0,0,0,normal,LOW,0,none,0.1258,0.0856,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006582,2026-06-02T06:01:52+00:00,train,pgsql,aidac-pgsql,192.168.136.146,hr,dba_admin,normal_operation,maintenance,BACKUP,transactions,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,5,0,0,0,normal,INFO,0,none,0.0875,0.0699,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006583,2026-06-02T06:02:09+00:00,train,pgsql,aidac-pgsql,192.168.136.145,crm,backup_user,normal_operation,write,UPDATE,transactions,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 609366;,76,10,0,0,0,normal,LOW,0,none,0.2128,0.1434,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006584,2026-06-02T06:02:14+00:00,train,mssql,aidac-mssql,192.168.136.210,billing,dba_admin,normal_operation,reporting,SELECT,customers,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,193,0,0,0,normal,LOW,0,none,0.0797,0.0776,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006585,2026-06-02T06:02:23+00:00,train,mssql,aidac-mssql,192.168.136.176,auditdb,svc_report,normal_operation,read,SELECT,transactions,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,247,0,0,0,normal,INFO,0,none,0.1942,0.1456,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006586,2026-06-02T06:02:41+00:00,train,mssql,aidac-mssql,192.168.136.148,inventory,readonly_user,normal_operation,read,SELECT,customers,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,70,0,0,0,normal,INFO,0,none,0.2992,0.239,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006587,2026-06-02T06:02:47+00:00,train,pgsql,aidac-pgsql,192.168.136.218,crm,app_user,normal_operation,write,UPDATE,users,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 41574;,75,0,0,0,0,normal,INFO,0,none,0.2256,0.2053,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006588,2026-06-02T06:03:11+00:00,train,pgsql,aidac-pgsql,192.168.136.80,billing,svc_report,normal_operation,write,INSERT,transactions,"INSERT INTO audit_log(user_id, action, created_at) VALUES (569755, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,5,0,0,0,normal,LOW,0,none,0.3021,0.2674,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006589,2026-06-02T06:03:14+00:00,train,mssql,aidac-mssql,192.168.136.37,billing,svc_etl,normal_operation,reporting,SELECT,orders,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,222,0,0,0,normal,INFO,0,none,0.0333,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006590,2026-06-02T06:03:20+00:00,train,pgsql,aidac-pgsql,192.168.136.123,billing,svc_report,normal_operation,write,INSERT,users,"INSERT INTO audit_log(user_id, action, created_at) VALUES (192708, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,12,0,0,0,normal,LOW,0,none,0.1494,0.1306,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006591,2026-06-02T06:03:27+00:00,train,mssql,aidac-mssql,192.168.136.137,crm,readonly_user,normal_operation,read,SELECT,users,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,204,0,0,0,normal,LOW,0,none,0.0326,0.0115,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006592,2026-06-02T06:03:53+00:00,train,pgsql,aidac-pgsql,192.168.136.22,auditdb,svc_etl,normal_operation,write,UPDATE,transactions,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 863280;,76,2,0,0,0,normal,LOW,0,none,0.1556,0.1105,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006593,2026-06-02T06:04:05+00:00,train,mssql,aidac-mssql,192.168.136.238,auditdb,report_user,maintenance_window,maintenance,BACKUP,customers,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,3,0,0,1,normal,INFO,0,none,0.095,0.0898,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006594,2026-06-02T06:04:34+00:00,train,pgsql,aidac-pgsql,192.168.136.97,crm,report_user,normal_operation,read,SELECT,users,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,242,0,0,0,normal,INFO,0,none,0.2766,0.2126,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006595,2026-06-02T06:04:49+00:00,train,pgsql,aidac-pgsql,192.168.136.117,core_banking,app_user,maintenance_window,maintenance,ALTER,users,ALTER INDEX idx_orders_customer REBUILD;,40,13,0,0,1,normal,LOW,0,none,0.0304,0.0254,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006596,2026-06-02T06:05:01+00:00,train,mssql,aidac-mssql,192.168.136.215,core_banking,svc_backup,normal_operation,maintenance,BACKUP,payments,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,1,0,0,0,normal,LOW,0,none,0.1211,0.0542,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006597,2026-06-02T06:05:15+00:00,train,pgsql,aidac-pgsql,192.168.136.223,auditdb,etl_user,incident_response,read,SELECT,orders,"SELECT customer_id, status FROM customers WHERE customer_id = 819393;",69,71,0,0,0,normal,INFO,0,none,0.2153,0.2076,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006598,2026-06-02T06:05:31+00:00,train,mssql,aidac-mssql,192.168.136.223,hr,svc_batch,normal_operation,write,INSERT,orders,"INSERT INTO audit_log(user_id, action, created_at) VALUES (282918, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,16,0,0,0,normal,LOW,0,none,0.2565,0.2008,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006599,2026-06-02T06:05:44+00:00,train,mssql,aidac-mssql,192.168.136.147,hr,svc_report,normal_operation,write,INSERT,transactions,"INSERT INTO audit_log(user_id, action, created_at) VALUES (789796, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,7,0,0,0,normal,INFO,0,none,0.078,0.0623,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006600,2026-06-02T06:05:58+00:00,train,pgsql,aidac-pgsql,192.168.136.121,billing,etl_user,normal_operation,maintenance,ALTER,users,ALTER INDEX idx_orders_customer REBUILD;,40,16,0,0,0,normal,LOW,0,none,0.1713,0.1445,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006601,2026-06-02T06:06:15+00:00,train,pgsql,aidac-pgsql,192.168.136.224,hr,svc_backup,backup_window,maintenance,ALTER,audit_log,ALTER INDEX idx_orders_customer REBUILD;,40,5,0,0,1,normal,LOW,0,none,0.1123,0.076,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006602,2026-06-02T06:06:33+00:00,train,mssql,aidac-mssql,192.168.136.102,hr,svc_etl,normal_operation,read,SELECT,payments,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,37,0,0,0,normal,LOW,0,none,0.0726,0.0433,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006603,2026-06-02T06:06:49+00:00,train,pgsql,aidac-pgsql,192.168.136.130,auditdb,svc_backup,normal_operation,write,INSERT,orders,"INSERT INTO audit_log(user_id, action, created_at) VALUES (719005, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,13,0,0,0,normal,LOW,0,none,0.2795,0.222,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006604,2026-06-02T06:07:10+00:00,train,pgsql,aidac-pgsql,192.168.136.190,hr,svc_etl,backup_window,write,UPDATE,audit_log,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 141729;,76,9,0,0,1,normal,LOW,0,none,0.127,0.085,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006605,2026-06-02T06:07:31+00:00,train,pgsql,aidac-pgsql,192.168.136.83,inventory,backup_user,normal_operation,reporting,SELECT,payments,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,270,0,0,0,normal,INFO,0,none,0.2054,0.1552,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006606,2026-06-02T06:07:46+00:00,train,mssql,aidac-mssql,192.168.136.146,crm,svc_batch,incident_response,maintenance,ALTER,customers,ALTER INDEX idx_orders_customer REBUILD;,40,9,0,0,0,normal,LOW,0,none,0.3208,0.2541,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006607,2026-06-02T06:08:12+00:00,train,mssql,aidac-mssql,192.168.136.181,billing,svc_etl,normal_operation,reporting,SELECT,transactions,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,294,0,0,0,normal,LOW,0,none,0.0953,0.0517,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006608,2026-06-02T06:08:37+00:00,train,mssql,aidac-mssql,192.168.136.136,inventory,report_user,normal_operation,reporting,SELECT,transactions,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,457,0,0,0,normal,INFO,0,none,0.293,0.2287,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006609,2026-06-02T06:08:49+00:00,train,mssql,aidac-mssql,192.168.136.112,crm,svc_backup,deployment_window,read,SELECT,orders,"SELECT customer_id, status FROM customers WHERE customer_id = 341418;",69,434,0,0,1,normal,INFO,0,none,0.3046,0.2456,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006610,2026-06-02T06:08:56+00:00,train,mssql,aidac-mssql,192.168.136.136,inventory,svc_batch,normal_operation,write,INSERT,orders,"INSERT INTO audit_log(user_id, action, created_at) VALUES (689248, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,1,0,0,0,normal,INFO,0,none,0.1174,0.0817,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006611,2026-06-02T06:09:07+00:00,train,pgsql,aidac-pgsql,192.168.136.139,auditdb,readonly_user,normal_operation,write,UPDATE,transactions,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 96744;,75,12,0,0,0,normal,INFO,0,none,0.2139,0.1692,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006612,2026-06-02T06:09:29+00:00,train,pgsql,aidac-pgsql,192.168.136.152,hr,etl_user,normal_operation,write,UPDATE,customers,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 996597;,76,18,0,0,0,normal,LOW,0,none,0.2724,0.2504,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006613,2026-06-02T06:09:40+00:00,train,pgsql,aidac-pgsql,192.168.136.80,inventory,app_user,backup_window,maintenance,ALTER,payments,ALTER INDEX idx_orders_customer REBUILD;,40,17,0,0,1,normal,INFO,0,none,0.1846,0.1408,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006614,2026-06-02T06:10:08+00:00,train,pgsql,aidac-pgsql,192.168.136.79,inventory,etl_user,deployment_window,reporting,SELECT,audit_log,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,209,0,0,1,normal,LOW,0,none,0.2237,0.2203,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006615,2026-06-02T06:10:29+00:00,train,pgsql,aidac-pgsql,192.168.136.162,inventory,etl_user,normal_operation,write,INSERT,users,"INSERT INTO audit_log(user_id, action, created_at) VALUES (971183, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,5,0,0,0,normal,INFO,0,none,0.2564,0.1916,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006616,2026-06-02T06:10:58+00:00,train,pgsql,aidac-pgsql,192.168.136.136,inventory,readonly_user,normal_operation,maintenance,ALTER,orders,ALTER INDEX idx_orders_customer REBUILD;,40,12,0,0,0,normal,LOW,0,none,0.2587,0.1918,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006617,2026-06-02T06:11:10+00:00,train,mssql,aidac-mssql,192.168.136.236,inventory,svc_etl,normal_operation,read,SELECT,customers,"SELECT customer_id, status FROM customers WHERE customer_id = 889882;",69,271,0,0,0,normal,LOW,0,none,0.2485,0.188,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006618,2026-06-02T06:11:17+00:00,train,pgsql,aidac-pgsql,192.168.136.144,hr,readonly_user,deployment_window,read,SELECT,orders,"SELECT customer_id, status FROM customers WHERE customer_id = 96118;",68,69,0,0,1,normal,INFO,0,none,0.3397,0.2868,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006619,2026-06-02T06:11:44+00:00,train,mssql,aidac-mssql,192.168.136.159,hr,etl_user,normal_operation,write,INSERT,payments,"INSERT INTO audit_log(user_id, action, created_at) VALUES (672295, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,8,0,0,0,normal,LOW,0,none,0.0725,0.0613,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006620,2026-06-02T06:11:51+00:00,train,pgsql,aidac-pgsql,192.168.136.34,hr,svc_report,normal_operation,write,INSERT,payments,"INSERT INTO audit_log(user_id, action, created_at) VALUES (727262, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,12,0,0,0,normal,LOW,0,none,0.1181,0.0799,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006621,2026-06-02T06:12:20+00:00,train,pgsql,aidac-pgsql,192.168.136.115,billing,backup_user,normal_operation,maintenance,BACKUP,users,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,9,0,0,0,normal,LOW,0,none,0.1556,0.1171,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006622,2026-06-02T06:12:40+00:00,train,pgsql,aidac-pgsql,192.168.136.180,inventory,backup_user,backup_window,maintenance,ALTER,orders,ALTER INDEX idx_orders_customer REBUILD;,40,15,0,0,1,normal,INFO,0,none,0.2229,0.1853,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006623,2026-06-02T06:12:52+00:00,train,pgsql,aidac-pgsql,192.168.136.142,inventory,svc_report,normal_operation,write,UPDATE,customers,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 883499;,76,16,0,0,0,normal,INFO,0,none,0.0315,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006624,2026-06-02T06:12:59+00:00,train,mssql,aidac-mssql,192.168.136.142,billing,report_user,normal_operation,maintenance,ALTER,audit_log,ALTER INDEX idx_orders_customer REBUILD;,40,8,0,0,0,normal,LOW,0,none,0.1977,0.1286,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006625,2026-06-02T06:13:22+00:00,train,mssql,aidac-mssql,192.168.136.161,crm,readonly_user,normal_operation,reporting,SELECT,transactions,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,118,0,0,0,normal,LOW,0,none,0.1279,0.1087,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006626,2026-06-02T06:13:26+00:00,train,mssql,aidac-mssql,192.168.136.192,billing,svc_backup,normal_operation,maintenance,BACKUP,orders,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,3,0,0,0,normal,INFO,0,none,0.0791,0.0308,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006627,2026-06-02T06:13:32+00:00,train,mssql,aidac-mssql,192.168.136.135,auditdb,report_user,deployment_window,maintenance,ALTER,transactions,ALTER INDEX idx_orders_customer REBUILD;,40,12,0,0,1,normal,INFO,0,none,0.2316,0.1694,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006628,2026-06-02T06:13:46+00:00,train,pgsql,aidac-pgsql,192.168.136.122,inventory,readonly_user,maintenance_window,write,INSERT,payments,"INSERT INTO audit_log(user_id, action, created_at) VALUES (173471, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,5,0,0,1,normal,LOW,0,none,0.1574,0.1225,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006629,2026-06-02T06:14:04+00:00,train,mssql,aidac-mssql,192.168.136.35,core_banking,svc_report,incident_response,read,SELECT,audit_log,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,402,0,0,0,normal,LOW,0,none,0.1769,0.1742,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006630,2026-06-02T06:14:11+00:00,train,pgsql,aidac-pgsql,192.168.136.128,inventory,svc_report,normal_operation,read,SELECT,orders,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,340,0,0,0,normal,LOW,0,none,0.0955,0.0488,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-006631,2026-06-02T06:14:18+00:00,train,mssql,aidac-mssql,192.168.136.85,core_banking,report_user,deployment_window,maintenance,BACKUP,payments,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,2,0,0,1,normal,INFO,0,none,0.0531,0.0017,allow,normal,controlled_sql_lab_47832_v1_seed42
